"GID","Breeding Cycle","Managed_Treatment","Grain_Yield_iid_BLUP"
7626101,"2016-17","Optimal Bed",3.21054478448095
7626101,"2016-17","Heat",3.20872526376598
7626101,"2016-17","Severe Drought",3.20872526288332
7626101,"2016-17","Optimal Flat",6.89425018843257
7626103,"2016-17","Moderate Drought",2.37776116680907
7626103,"2016-17","Optimal Bed",2.36823776226009
7626103,"2016-17","Heat",2.37776116680891
7626103,"2016-17","Severe Drought",2.37776116757631
7626103,"2016-17","Optimal Flat",6.56438574298288
7626106,"2016-17","Moderate Drought",2.43314185812546
7626106,"2016-17","Optimal Bed",2.42267257201539
7626106,"2016-17","Heat",2.4331418581266
7626106,"2016-17","Severe Drought",2.43314185870534
7626106,"2016-17","Optimal Flat",6.35080443076221
7626107,"2016-17","Moderate Drought",2.66698856293757
7626107,"2016-17","Optimal Bed",2.66333171433958
7626107,"2016-17","Heat",2.66698856294172
7626107,"2016-17","Severe Drought",2.66698856307188
7626107,"2016-17","Optimal Flat",6.44810255975463
7626114,"2016-17","Moderate Drought",2.65357947603669
7626114,"2016-17","Optimal Bed",2.63754682259896
7626114,"2016-17","Heat",2.65357947604251
7626114,"2016-17","Severe Drought",2.65357947589998
7626114,"2016-17","Optimal Flat",5.97347745961634
7626117,"2016-17","Moderate Drought",2.51685911165428
7626117,"2016-17","Optimal Bed",2.54300209512265
7626117,"2016-17","Heat",2.51685911165035
7626117,"2016-17","Severe Drought",2.51685911286317
7626117,"2016-17","Optimal Flat",6.21316309347456
7626121,"2016-17","Moderate Drought",2.49932031740148
7626121,"2016-17","Optimal Bed",2.48283736742698
7626121,"2016-17","Heat",2.4993203174049
7626121,"2016-17","Severe Drought",2.49932031761741
7626121,"2016-17","Optimal Flat",6.54540071966876
7626167,"2016-17","Moderate Drought",2.77689720089042
7626167,"2016-17","Optimal Bed",2.75501141837578
7626167,"2016-17","Heat",2.7768972008986
7626167,"2016-17","Severe Drought",2.77689720042435
7626167,"2016-17","Optimal Flat",6.24164061985078
7626175,"2016-17","Moderate Drought",2.90524495411934
7626175,"2016-17","Optimal Bed",2.89539590918781
7626175,"2016-17","Heat",2.90524495412689
7626175,"2016-17","Severe Drought",2.90524495377062
7626175,"2016-17","Optimal Flat",6.16570059988442
7626177,"2016-17","Moderate Drought",2.7320943919526
7626177,"2016-17","Optimal Bed",2.71776654134824
7626177,"2016-17","Heat",2.73209439195784
7626177,"2016-17","Severe Drought",2.73209439194037
7626177,"2016-17","Optimal Flat",6.07552175473209
7626180,"2016-17","Moderate Drought",2.02693054239523
7626180,"2016-17","Optimal Bed",2.04162887870342
7626180,"2016-17","Heat",2.02693054238495
7626180,"2016-17","Severe Drought",2.02693054455783
7626180,"2016-17","Optimal Flat",6.50743068000591
7626183,"2016-17","Moderate Drought",2.64865879873164
7626183,"2016-17","Optimal Bed",2.6404118021943
7626183,"2016-17","Heat",2.64865879873468
7626183,"2016-17","Severe Drought",2.64865879902434
7626183,"2016-17","Optimal Flat",6.6569375714201
7626186,"2016-17","Moderate Drought",2.70699750073085
7626186,"2016-17","Optimal Bed",2.7521463371878
7626186,"2016-17","Heat",2.706997500725
7626186,"2016-17","Severe Drought",2.70699750214086
7626186,"2016-17","Optimal Flat",6.54777374996985
7626200,"2016-17","Moderate Drought",1.82623725855866
7626200,"2016-17","Optimal Bed",1.82675465317772
7626200,"2016-17","Heat",1.8262372585485
7626200,"2016-17","Severe Drought",1.82623726070604
7626200,"2016-17","Optimal Flat",6.68778827854984
7626202,"2016-17","Moderate Drought",1.84081002726426
7626202,"2016-17","Optimal Bed",1.83534963212009
7626202,"2016-17","Heat",1.84081002725469
7626202,"2016-17","Severe Drought",1.84081002939478
7626202,"2016-17","Optimal Flat",6.68778827722339
7626204,"2016-17","Moderate Drought",2.4331587717293
7626204,"2016-17","Optimal Bed",2.41694260217242
7626204,"2016-17","Heat",2.43315877173049
7626204,"2016-17","Severe Drought",2.43315877226747
7626204,"2016-17","Optimal Flat",6.81593714645302
7626207,"2016-17","Moderate Drought",2.55331303331191
7626207,"2016-17","Optimal Bed",2.57738198002713
7626207,"2016-17","Heat",2.55331303330741
7626207,"2016-17","Severe Drought",2.55331303459182
7626207,"2016-17","Optimal Flat",6.21316313971207
7626220,"2016-17","Moderate Drought",2.41221353111717
7626220,"2016-17","Optimal Bed",2.39975265364812
7626220,"2016-17","Heat",2.41221353111768
7626220,"2016-17","Severe Drought",2.41221353179805
7626220,"2016-17","Optimal Flat",6.39114756249062
7626235,"2016-17","Moderate Drought",2.43218985482974
7626235,"2016-17","Optimal Bed",2.41980758483878
7626235,"2016-17","Heat",2.43218985482992
7626235,"2016-17","Severe Drought",2.43218985555591
7626235,"2016-17","Optimal Flat",5.94737304251108
7626255,"2016-17","Moderate Drought",2.37499244857748
7626255,"2016-17","Optimal Bed",2.39115764590244
7626255,"2016-17","Heat",2.37499244857267
7626255,"2016-17","Severe Drought",2.37499244992978
7626255,"2016-17","Optimal Flat",6.38877439382281
7626298,"2016-17","Moderate Drought",3.12026030526993
7626298,"2016-17","Optimal Bed",3.10454018226493
7626298,"2016-17","Heat",3.12026030528243
7626298,"2016-17","Severe Drought",3.12026030421711
7626298,"2016-17","Optimal Flat",6.69965392847491
7626301,"2016-17","Moderate Drought",2.94799112661851
7626301,"2016-17","Optimal Bed",2.9441007283961
7626301,"2016-17","Heat",2.94799112662589
7626301,"2016-17","Severe Drought",2.94799112625887
7626301,"2016-17","Optimal Flat",6.68778825678907
7626302,"2016-17","Moderate Drought",2.76977779958427
7626302,"2016-17","Optimal Bed",2.78079628401465
7626302,"2016-17","Heat",2.76977779958713
7626302,"2016-17","Severe Drought",2.76977779979181
7626302,"2016-17","Optimal Flat",6.71389266260538
7626303,"2016-17","Moderate Drought",2.57801955464666
7626303,"2016-17","Optimal Bed",2.56592206890889
7626303,"2016-17","Heat",2.57801955465042
7626303,"2016-17","Severe Drought",2.57801955485105
7626303,"2016-17","Optimal Flat",6.95832461073366
7626304,"2016-17","Moderate Drought",2.16378203337288
7626304,"2016-17","Optimal Bed",2.17987796258042
7626304,"2016-17","Heat",2.16378203336574
7626304,"2016-17","Severe Drought",2.16378203549576
7626304,"2016-17","Optimal Flat",6.70694433790259
7626305,"2016-17","Moderate Drought",3.1674451822373
7626305,"2016-17","Optimal Bed",3.14690747415869
7626305,"2016-17","Heat",3.16744518226192
7626305,"2016-17","Severe Drought",3.16744517860307
7626305,"2016-17","Optimal Flat",6.74491440282782
7626306,"2016-17","Moderate Drought",2.27252354998692
7626306,"2016-17","Optimal Bed",2.23717783381183
7626306,"2016-17","Heat",2.2725235499909
7626306,"2016-17","Severe Drought",2.27252355065596
7626306,"2016-17","Optimal Flat",6.45064677755203
7626307,"2016-17","Moderate Drought",2.1586594963792
7626307,"2016-17","Optimal Bed",2.1340381818065
7626307,"2016-17","Heat",2.15865949638258
7626307,"2016-17","Severe Drought",2.15865949668989
7626307,"2016-17","Optimal Flat",6.50285552921312
7626308,"2016-17","Moderate Drought",2.67285483514311
7626308,"2016-17","Optimal Bed",2.7127660584562
7626308,"2016-17","Heat",2.67285483514254
7626308,"2016-17","Severe Drought",2.67285483575654
7626308,"2016-17","Optimal Flat",6.63812374778914
7626310,"2016-17","Moderate Drought",2.37882976657408
7626310,"2016-17","Optimal Bed",2.38615725384064
7626310,"2016-17","Heat",2.37882976657353
7626310,"2016-17","Severe Drought",2.37882976745775
7626310,"2016-17","Optimal Flat",6.34385617492427
7626319,"2016-17","Moderate Drought",2.33071898307941
7626319,"2016-17","Optimal Bed",2.31166755212791
7626319,"2016-17","Heat",2.33071898308331
7626319,"2016-17","Severe Drought",2.33071898333802
7626319,"2016-17","Optimal Flat",6.46963181749569
7626320,"2016-17","Moderate Drought",2.83017771733614
7626320,"2016-17","Optimal Bed",2.82060812487482
7626320,"2016-17","Heat",2.83017771735149
7626320,"2016-17","Severe Drought",2.83017771524474
7626320,"2016-17","Optimal Flat",6.85170504390206
7626321,"2016-17","Moderate Drought",2.82691716709422
7626321,"2016-17","Optimal Bed",2.82163574106419
7626321,"2016-17","Heat",2.82691716710323
7626321,"2016-17","Severe Drought",2.82691716654167
7626321,"2016-17","Optimal Flat",6.43878112111495
7626326,"2016-17","Moderate Drought",2.58053636720796
7626326,"2016-17","Optimal Bed",2.62108637946447
7626326,"2016-17","Heat",2.58053636720341
7626326,"2016-17","Severe Drought",2.5805363687388
7626326,"2016-17","Optimal Flat",6.62625801229735
7626327,"2016-17","Moderate Drought",2.94552483488503
7626327,"2016-17","Optimal Bed",2.95342526155495
7626327,"2016-17","Heat",2.94552483489388
7626327,"2016-17","Severe Drought",2.94552483419617
7626327,"2016-17","Optimal Flat",6.78051123316176
7626329,"2016-17","Moderate Drought",2.92799366329626
7626329,"2016-17","Optimal Bed",2.93623532149503
7626329,"2016-17","Heat",2.92799366330481
7626329,"2016-17","Severe Drought",2.92799366265047
7626329,"2016-17","Optimal Flat",6.68083995040898
7626330,"2016-17","Moderate Drought",2.10418264566948
7626330,"2016-17","Optimal Bed",2.08579046444144
7626330,"2016-17","Heat",2.10418264567145
7626330,"2016-17","Severe Drought",2.10418264553655
7626330,"2016-17","Optimal Flat",6.25842356902089
7626332,"2016-17","Moderate Drought",2.1883024479929
7626332,"2016-17","Optimal Bed",2.18560797455253
7626332,"2016-17","Heat",2.1883024479909
7626332,"2016-17","Severe Drought",2.18830244918442
7626332,"2016-17","Optimal Flat",6.23706544634583
7626333,"2016-17","Moderate Drought",2.58877611825501
7626333,"2016-17","Optimal Bed",2.54373177895614
7626333,"2016-17","Heat",2.58877611826553
7626333,"2016-17","Severe Drought",2.58877611775796
7626333,"2016-17","Optimal Flat",6.65710872382585
7626335,"2016-17","Moderate Drought",3.10419014694675
7626335,"2016-17","Optimal Bed",3.13391959349255
7626335,"2016-17","Heat",3.1041901469518
7626335,"2016-17","Severe Drought",3.10419014706725
7626335,"2016-17","Optimal Flat",6.65710870605802
7626336,"2016-17","Moderate Drought",2.40151887701926
7626336,"2016-17","Optimal Bed",2.46351190409454
7626336,"2016-17","Heat",2.40151887700823
7626336,"2016-17","Severe Drought",2.40151887938151
7626336,"2016-17","Optimal Flat",6.56692990863792
7626339,"2016-17","Moderate Drought",3.04910942481564
7626339,"2016-17","Optimal Bed",3.02644556146847
7626339,"2016-17","Heat",3.04910942484092
7626339,"2016-17","Severe Drought",3.04910942085231
7626339,"2016-17","Optimal Flat",6.41267677423473
7626341,"2016-17","Moderate Drought",2.02915302571814
7626341,"2016-17","Optimal Bed",2.01657358379918
7626341,"2016-17","Heat",2.02915302571621
7626341,"2016-17","Severe Drought",2.0291530268154
7626341,"2016-17","Optimal Flat",6.57404937096985
7626343,"2016-17","Moderate Drought",2.50660341256566
7626343,"2016-17","Optimal Bed",2.46637704010412
7626343,"2016-17","Heat",2.50660341257635
7626343,"2016-17","Severe Drought",2.50660341180968
7626343,"2016-17","Optimal Flat",6.3224980148716
7626344,"2016-17","Moderate Drought",3.13865202169215
7626344,"2016-17","Optimal Bed",3.14537958243868
7626344,"2016-17","Heat",3.13865202170218
7626344,"2016-17","Severe Drought",3.13865202105388
7626344,"2016-17","Optimal Flat",6.31775173706731
7626345,"2016-17","Moderate Drought",2.69719099469644
7626345,"2016-17","Optimal Bed",2.72423854241473
7626345,"2016-17","Heat",2.69719099470281
7626345,"2016-17","Severe Drought",2.69719099382072
7626345,"2016-17","Optimal Flat",6.184856728226
7626346,"2016-17","Moderate Drought",2.26872962591289
7626346,"2016-17","Optimal Bed",2.27442264887917
7626346,"2016-17","Heat",2.26872962591165
7626346,"2016-17","Severe Drought",2.26872962685754
7626346,"2016-17","Optimal Flat",6.57404934389302
7626349,"2016-17","Moderate Drought",2.96770508895405
7626349,"2016-17","Optimal Bed",2.99067010604868
7626349,"2016-17","Heat",2.96770508895855
7626349,"2016-17","Severe Drought",2.96770508914858
7626349,"2016-17","Optimal Flat",6.49098988663042
7626354,"2016-17","Moderate Drought",3.02739926472688
7626354,"2016-17","Optimal Bed",3.00235317634158
7626354,"2016-17","Heat",3.02739926474919
7626354,"2016-17","Severe Drought",3.02739926169446
7626354,"2016-17","Optimal Flat",6.79949627503137
7626356,"2016-17","Moderate Drought",2.69805458356782
7626356,"2016-17","Optimal Bed",2.68698122246183
7626356,"2016-17","Heat",2.69805458357529
7626356,"2016-17","Severe Drought",2.6980545834389
7626356,"2016-17","Optimal Flat",6.49098989495916
7626357,"2016-17","Moderate Drought",2.60209904877017
7626357,"2016-17","Optimal Bed",2.59243655429777
7626357,"2016-17","Heat",2.60209904877646
7626357,"2016-17","Severe Drought",2.60209904870028
7626357,"2016-17","Optimal Flat",6.50285554454105
7626359,"2016-17","Moderate Drought",3.21546317661787
7626359,"2016-17","Optimal Bed",3.23419425646444
7626359,"2016-17","Heat",3.21546317662713
7626359,"2016-17","Severe Drought",3.21546317615852
7626359,"2016-17","Optimal Flat",6.53133306263231
7626360,"2016-17","Moderate Drought",2.41530199469177
7626360,"2016-17","Optimal Bed",2.44776142614166
7626360,"2016-17","Heat",2.41530199469197
7626360,"2016-17","Severe Drought",2.41530199519998
7626360,"2016-17","Optimal Flat",6.44286054081862
7626361,"2016-17","Moderate Drought",3.09855148635336
7626361,"2016-17","Optimal Bed",3.08378926005136
7626361,"2016-17","Heat",3.09855148637225
7626361,"2016-17","Severe Drought",3.09855148428635
7626361,"2016-17","Optimal Flat",6.45235306801994
7626362,"2016-17","Moderate Drought",2.42221686967196
7626362,"2016-17","Optimal Bed",2.33889197091012
7626362,"2016-17","Heat",2.42221686969417
7626362,"2016-17","Severe Drought",2.4222168673683
7626362,"2016-17","Optimal Flat",6.52591997729967
7626365,"2016-17","Moderate Drought",2.1585492284921
7626365,"2016-17","Optimal Bed",2.09970854965992
7626365,"2016-17","Heat",2.15854922850007
7626365,"2016-17","Severe Drought",2.15854922846897
7626365,"2016-17","Optimal Flat",6.48083059606807
7626366,"2016-17","Moderate Drought",2.84484188187989
7626366,"2016-17","Optimal Bed",2.83453513419867
7626366,"2016-17","Heat",2.84484188189366
7626366,"2016-17","Severe Drought",2.84484188052789
7626366,"2016-17","Optimal Flat",6.82730692135323
7626368,"2016-17","Moderate Drought",2.31944607446546
7626368,"2016-17","Optimal Bed",2.2804014076143
7626368,"2016-17","Heat",2.31944607447144
7626368,"2016-17","Severe Drought",2.31944607461948
7626368,"2016-17","Optimal Flat",6.55202429552242
7626370,"2016-17","Moderate Drought",2.60215461031641
7626370,"2016-17","Optimal Bed",2.53799086841119
7626370,"2016-17","Heat",2.60215461033932
7626370,"2016-17","Severe Drought",2.60215460767045
7626370,"2016-17","Optimal Flat",6.30521926075158
7626371,"2016-17","Moderate Drought",2.6331279021584
7626371,"2016-17","Optimal Bed",2.57668609697219
7626371,"2016-17","Heat",2.63312790217875
7626371,"2016-17","Severe Drought",2.63312790002421
7626371,"2016-17","Optimal Flat",6.16757796601441
7626376,"2016-17","Moderate Drought",2.54702421119568
7626376,"2016-17","Optimal Bed",2.56236105463428
7626376,"2016-17","Heat",2.54702421119815
7626376,"2016-17","Severe Drought",2.54702421146308
7626376,"2016-17","Optimal Flat",6.24826418804298
7626377,"2016-17","Moderate Drought",2.8460350077328
7626377,"2016-17","Optimal Bed",2.94913456770139
7626377,"2016-17","Heat",2.84603500772562
7626377,"2016-17","Severe Drought",2.84603500908731
7626377,"2016-17","Optimal Flat",6.57100927646282
7626378,"2016-17","Moderate Drought",2.93488812890313
7626378,"2016-17","Optimal Bed",2.994974476167
7626378,"2016-17","Heat",2.93488812890372
7626378,"2016-17","Severe Drought",2.93488812924218
7626378,"2016-17","Optimal Flat",6.35268174154728
7626380,"2016-17","Moderate Drought",2.4381716005545
7626380,"2016-17","Optimal Bed",2.50792617446914
7626380,"2016-17","Heat",2.43817160054656
7626380,"2016-17","Severe Drought",2.43817160211397
7626380,"2016-17","Optimal Flat",6.76560562723735
7626381,"2016-17","Moderate Drought",2.86777220915288
7626381,"2016-17","Optimal Bed",2.89183488426274
7626381,"2016-17","Heat",2.86777220916009
7626381,"2016-17","Severe Drought",2.86777220868547
7626381,"2016-17","Optimal Flat",6.46421864548721
7626382,"2016-17","Moderate Drought",2.76772458215222
7626382,"2016-17","Optimal Bed",2.79156023494796
7626382,"2016-17","Heat",2.76772458215775
7626382,"2016-17","Severe Drought",2.76772458191229
7626382,"2016-17","Optimal Flat",6.58050182703312
7626383,"2016-17","Moderate Drought",2.6793303279038
7626383,"2016-17","Optimal Bed",2.65404079053544
7626383,"2016-17","Heat",2.67933032791677
7626383,"2016-17","Severe Drought",2.67933032676958
7626383,"2016-17","Optimal Flat",6.49269615985073
7626385,"2016-17","Moderate Drought",1.0118752327793
7626385,"2016-17","Optimal Bed",1.06683625273154
7626385,"2016-17","Heat",1.01187523275358
7626385,"2016-17","Severe Drought",1.01187523704401
7626385,"2016-17","Optimal Flat",6.61609869763911
7626388,"2016-17","Moderate Drought",3.2324432866845
7626388,"2016-17","Optimal Bed",3.33877319487735
7626388,"2016-17","Heat",3.23244328668154
7626388,"2016-17","Severe Drought",3.23244328740227
7626388,"2016-17","Optimal Flat",6.55914364673267
7626389,"2016-17","Moderate Drought",2.27033319519686
7626389,"2016-17","Optimal Bed",2.26153715501245
7626389,"2016-17","Heat",2.27033319519909
7626389,"2016-17","Severe Drought",2.27033319556156
7626389,"2016-17","Optimal Flat",6.65169558463988
7626390,"2016-17","Moderate Drought",3.29266409141725
7626390,"2016-17","Optimal Bed",3.28720353818848
7626390,"2016-17","Heat",3.29266409143602
7626390,"2016-17","Severe Drought",3.2926640893445
7626390,"2016-17","Optimal Flat",6.55914371114251
7626391,"2016-17","Moderate Drought",2.15409339107783
